#1+z Log10(Mass/Msun) Star-Forming-Fraction One-sigma-uncertainty
4.83059 10.1 0.996927 0.0368806
4.83059 10.15 0.996486 0.036888
4.83059 10.2 0.995989 0.0377077
4.83059 10.25 0.99543 0.0383671
4.83059 10.3 0.994803 0.038835
4.83059 10.35 0.9941 0.0388015
4.83059 10.4 0.993314 0.0398015
4.83059 10.45 0.992437 0.0411776
4.83059 10.5 0.99146 0.0420578
4.83059 10.55 0.990374 0.0427103
4.83059 10.6 0.989169 0.0441521
4.83059 10.65 0.987835 0.0457015
4.83059 10.7 0.986361 0.0462475
4.83059 10.75 0.984735 0.0474049
4.83059 10.8 0.982946 0.0487622
4.83059 10.85 0.98098 0.0501893
4.83059 10.9 0.978824 0.0518612
4.83059 10.95 0.976466 0.0537756
4.83059 11 0.97389 0.055274
4.83059 11.05 0.971083 0.0566397
4.83059 11.1 0.96803 0.0582836
4.83059 11.15 0.964714 0.0597754
4.83059 11.2 0.961122 0.060658
4.83059 11.25 0.957238 0.0615415
4.83059 11.3 0.953046 0.0630589
4.83059 11.35 0.94853 0.0648334
4.83059 11.4 0.943676 0.0666314
4.83059 11.45 0.938468 0.0670622
4.83059 11.5 0.932891 0.0680277
4.83059 11.55 0.926931 0.0688334
4.83059 11.6 0.920574 0.0688692
4.83059 11.65 0.913807 0.0703909
4.83059 11.7 0.906618 0.0721489
4.83059 11.75 0.898995 0.0732021
4.83059 11.8 0.890928 0.0757541
4.83059 11.85 0.882409 0.0763186
4.83059 11.9 0.873429 0.0766824
4.83059 11.95 0.863982 0.0765466
4.83059 12 0.854063 0.0764453
4.83059 12.05 0.843669 0.0763313
4.83059 12.1 0.8328 0.0781453
4.83059 12.15 0.821455 0.0788304
4.83059 12.2 0.809637 0.0802381
4.83059 12.25 0.79735 0.0804353
4.83059 12.3 0.784601 0.0798402
4.83059 12.35 0.771399 0.0807869
4.83059 12.4 0.757754 0.0795513
4.83059 12.45 0.74368 0.0785546
4.83059 12.5 0.729191 0.080831
4.83059 12.55 0.714304 0.0831091
4.83059 12.6 0.699038 0.0833903
4.83059 12.65 0.683416 0.0837049
4.83059 12.7 0.667459 0.0853554
4.83059 12.75 0.651192 0.0881246
4.83059 12.8 0.634643 0.0884874
4.83059 12.85 0.617839 0.0899747
4.83059 12.9 0.600811 0.0906808
4.83059 12.95 0.583588 0.0893621
4.83059 13 0.566203 0.0908344
4.83059 13.05 0.548689 0.0935516
4.83059 13.1 0.53108 0.0952444
4.83059 13.15 0.51341 0.0969304
4.83059 13.2 0.495713 0.0983572
4.83059 13.25 0.478025 0.100719
4.83059 13.3 0.46038 0.104321
4.83059 13.35 0.442813 0.105688
4.83059 13.4 0.425358 0.107215
4.83059 13.45 0.408047 0.109062
4.87528 10 0.997482 0.03555
4.87528 10.05 0.997119 0.036835
4.87528 10.1 0.996709 0.0368718
4.87528 10.15 0.996248 0.0369144
4.87528 10.2 0.99573 0.0380495
4.87528 10.25 0.995148 0.0388413
4.87528 10.3 0.994497 0.0389994
4.87528 10.35 0.993769 0.0390552
4.87528 10.4 0.992957 0.040398
4.87528 10.45 0.992053 0.0417602
4.87528 10.5 0.991049 0.0424827
4.87528 10.55 0.989936 0.0435468
4.87528 10.6 0.988703 0.0446772
4.87528 10.65 0.987341 0.0459095
4.87528 10.7 0.98584 0.0467009
4.87528 10.75 0.984187 0.0483284
4.87528 10.8 0.982371 0.0490819
4.87528 10.85 0.980381 0.0507773
4.87528 10.9 0.978203 0.0525606
4.87528 10.95 0.975824 0.0543435
4.87528 11 0.973231 0.0555711
4.87528 11.05 0.97041 0.0571513
4.87528 11.1 0.967346 0.0590137
4.87528 11.15 0.964024 0.0602273
4.87528 11.2 0.960432 0.060929
4.87528 11.25 0.956552 0.061997
4.87528 11.3 0.952372 0.0638876
4.87528 11.35 0.947875 0.0656349
4.87528 11.4 0.943047 0.0670134
4.87528 11.45 0.937874 0.0673821
4.87528 11.5 0.932342 0.0682285
4.87528 11.55 0.926436 0.0692292
4.87528 11.6 0.920144 0.069121
4.87528 11.65 0.913454 0.0708219
4.87528 11.7 0.906353 0.0722432
4.87528 11.75 0.89883 0.0739962
4.87528 11.8 0.890877 0.0759283
4.87528 11.85 0.882484 0.0764769
4.87528 11.9 0.873644 0.077036
4.87528 11.95 0.864351 0.0770258
4.87528 12 0.8546 0.0771494
4.87528 12.05 0.844388 0.0770591
4.87528 12.1 0.833715 0.0784348
4.87528 12.15 0.822579 0.079285
4.87528 12.2 0.810985 0.080012
4.87528 12.25 0.798934 0.0808213
4.87528 12.3 0.786435 0.0807055
4.87528 12.35 0.773494 0.08106
4.87528 12.4 0.760121 0.0802723
4.87528 12.45 0.746329 0.0790947
4.87528 12.5 0.732132 0.0811702
4.87528 12.55 0.717545 0.0835187
4.87528 12.6 0.702587 0.0833098
4.87528 12.65 0.687277 0.0845546
4.87528 12.7 0.671636 0.0859721
4.87528 12.75 0.655689 0.0880345
4.87528 12.8 0.63946 0.0889987
4.87528 12.85 0.622977 0.0922926
4.87528 12.9 0.606265 0.0908274
4.87528 12.95 0.589356 0.0903756
4.87528 13 0.572279 0.0910702
4.87528 13.05 0.555066 0.0922881
4.87528 13.1 0.537747 0.0950967
4.87528 13.15 0.520358 0.096415
4.87528 13.2 0.502929 0.0974994
4.87528 13.25 0.485495 0.100552
4.87528 13.3 0.468088 0.103222
4.87528 13.35 0.450742 0.105616
4.87528 13.4 0.43349 0.107088
4.87528 13.45 0.416364 0.109744
4.9204 10 0.997295 0.0362361
4.9204 10.05 0.996913 0.0368576
4.9204 10.1 0.996484 0.0368607
4.9204 10.15 0.996003 0.0373436
4.9204 10.2 0.995463 0.0384924
4.9204 10.25 0.994858 0.0391755
4.9204 10.3 0.994184 0.0391459
4.9204 10.35 0.993431 0.0396287
4.9204 10.4 0.992594 0.0409699
4.9204 10.45 0.991665 0.0423363
4.9204 10.5 0.990634 0.0429135
4.9204 10.55 0.989494 0.0437585
4.9204 10.6 0.988234 0.0450878
4.9204 10.65 0.986845 0.0461492
4.9204 10.7 0.985317 0.0472123
4.9204 10.75 0.983639 0.0485994
4.9204 10.8 0.981799 0.0495741
4.9204 10.85 0.979786 0.0512514
4.9204 10.9 0.977586 0.0531296
4.9204 10.95 0.975189 0.0548442
4.9204 11 0.97258 0.055959
4.9204 11.05 0.969746 0.0577595
4.9204 11.1 0.966673 0.059465
4.9204 11.15 0.963348 0.0606701
4.9204 11.2 0.959756 0.0615086
4.9204 11.25 0.955883 0.0625663
4.9204 11.3 0.951716 0.0645011
4.9204 11.35 0.947239 0.0660285
4.9204 11.4 0.94244 0.0673905
4.9204 11.45 0.937303 0.0677735
4.9204 11.5 0.931816 0.0683912
4.9204 11.55 0.925965 0.0696213
4.9204 11.6 0.919738 0.0696648
4.9204 11.65 0.913124 0.0708004
4.9204 11.7 0.90611 0.0726621
4.9204 11.75 0.898687 0.0743435
4.9204 11.8 0.890846 0.075815
4.9204 11.85 0.882578 0.0769251
4.9204 11.9 0.873875 0.0771386
4.9204 11.95 0.864733 0.0775691
4.9204 12 0.855147 0.0777707
4.9204 12.05 0.845113 0.0778047
4.9204 12.1 0.834631 0.0788672
4.9204 12.15 0.823701 0.0797031
4.9204 12.2 0.812324 0.0801623
4.9204 12.25 0.800504 0.0811207
4.9204 12.3 0.788247 0.0811822
4.9204 12.35 0.775561 0.0809595
4.9204 12.4 0.762454 0.0812494
4.9204 12.45 0.748937 0.0799005
4.9204 12.5 0.735025 0.0814727
4.9204 12.55 0.72073 0.0837634
4.9204 12.6 0.706071 0.0839196
4.9204 12.65 0.691066 0.0849128
4.9204 12.7 0.675736 0.0861099
4.9204 12.75 0.660101 0.087625
4.9204 12.8 0.644186 0.0895551
4.9204 12.85 0.628015 0.0928733
4.9204 12.9 0.611616 0.0916468
4.9204 12.95 0.595015 0.0902788
4.9204 13 0.578241 0.0912723
4.9204 13.05 0.561324 0.0918303
4.9204 13.1 0.544295 0.0943262
4.9204 13.15 0.527183 0.0958978
4.9204 13.2 0.510021 0.0977548
4.9204 13.25 0.492841 0.098512
4.9204 13.3 0.475674 0.102353
4.9204 13.35 0.458552 0.104658
4.9204 13.4 0.441506 0.106687
4.96592 10 0.9971 0.0368523
4.96592 10.05 0.996701 0.0368559
4.96592 10.1 0.996252 0.036998
4.96592 10.15 0.99575 0.0376819
4.96592 10.2 0.995189 0.0387588
4.96592 10.25 0.994562 0.0393401
4.96592 10.3 0.993864 0.0393201
4.96592 10.35 0.993088 0.0403163
4.96592 10.4 0.992226 0.0415488
4.96592 10.45 0.991271 0.0428874
4.96592 10.5 0.990214 0.0433585
4.96592 10.55 0.989048 0.0442874
4.96592 10.6 0.987762 0.0457131
4.96592 10.65 0.986348 0.046849
4.96592 10.7 0.984795 0.0483337
4.96592 10.75 0.983092 0.0489345
4.96592 10.8 0.981229 0.0501611
4.96592 10.85 0.979194 0.0519361
4.96592 10.9 0.976975 0.0538691
4.96592 10.95 0.97456 0.0553531
4.96592 11 0.971937 0.0568206
4.96592 11.05 0.969092 0.05812
4.96592 11.1 0.966012 0.0598662
4.96592 11.15 0.962685 0.0610662
4.96592 11.2 0.959095 0.0619325
4.96592 11.25 0.955231 0.0629794
4.96592 11.3 0.951078 0.065192
4.96592 11.35 0.946623 0.0667013
4.96592 11.4 0.941853 0.067675
4.96592 11.45 0.936753 0.0681698
4.96592 11.5 0.931312 0.0685423
4.96592 11.55 0.925517 0.069934
4.96592 11.6 0.919355 0.0702905
4.96592 11.65 0.912817 0.0709154
4.96592 11.7 0.90589 0.072922
4.96592 11.75 0.898566 0.0748529
4.96592 11.8 0.890835 0.0756659
4.96592 11.85 0.882689 0.0773454
4.96592 11.9 0.874123 0.0775542
4.96592 11.95 0.865129 0.0779512
4.96592 12 0.855704 0.0785243
4.96592 12.05 0.845844 0.0784287
4.96592 12.1 0.835549 0.0793306
4.96592 12.15 0.824819 0.0801199
4.96592 12.2 0.813655 0.0802152
4.96592 12.25 0.80206 0.0813279
4.96592 12.3 0.79004 0.0816578
4.96592 12.35 0.777602 0.0815452
4.96592 12.4 0.764754 0.0821578
4.96592 12.45 0.751506 0.0808779
4.96592 12.5 0.73787 0.0815594
4.96592 12.55 0.723862 0.0836137
4.96592 12.6 0.709495 0.0843988
4.96592 12.65 0.694788 0.0852725
4.96592 12.7 0.679759 0.085795
4.96592 12.75 0.66443 0.0872537
4.96592 12.8 0.648822 0.0897463
4.96592 12.85 0.632959 0.0915255
4.96592 12.9 0.616865 0.0920688
4.96592 12.95 0.600568 0.0911274
4.96592 13 0.584093 0.0912413
4.96592 13.05 0.567468 0.091981
4.96592 13.1 0.550724 0.094009
4.96592 13.15 0.533889 0.0957473
4.96592 13.2 0.516992 0.0972939
4.96592 13.25 0.500066 0.0982535
4.96592 13.3 0.483139 0.101861
4.96592 13.35 0.466242 0.104579
4.96592 13.4 0.449406 0.106612
5.01187 10 0.996899 0.0368507
5.01187 10.05 0.996481 0.0368541
5.01187 10.1 0.996014 0.0373167
5.01187 10.15 0.995491 0.0380401
5.01187 10.2 0.994909 0.0392152
5.01187 10.25 0.99426 0.0395166
5.01187 10.3 0.993539 0.0397658
5.01187 10.35 0.992739 0.0407875
5.01187 10.4 0.991853 0.0421084
5.01187 10.45 0.990873 0.0431382
5.01187 10.5 0.989791 0.0438417
5.01187 10.55 0.9886 0.04478
5.01187 10.6 0.987289 0.04615
5.01187 10.65 0.98585 0.047062
5.01187 10.7 0.984273 0.0487719
5.01187 10.75 0.982547 0.0491938
5.01187 10.8 0.980662 0.0507305
5.01187 10.85 0.978607 0.0524834
5.01187 10.9 0.97637 0.0544156
5.01187 10.95 0.973939 0.0557169
5.01187 11 0.971303 0.0572748
5.01187 11.05 0.968449 0.0585454
5.01187 11.1 0.965364 0.0602461
5.01187 11.15 0.962035 0.0612667
5.01187 11.2 0.95845 0.0622247
5.01187 11.25 0.954596 0.0634499
5.01187 11.3 0.950459 0.0654698
5.01187 11.35 0.946027 0.0670636
5.01187 11.4 0.941286 0.067867
5.01187 11.45 0.936225 0.0686278
5.01187 11.5 0.93083 0.0691685
5.01187 11.55 0.925091 0.0700567
5.01187 11.6 0.918995 0.0705698
5.01187 11.65 0.912533 0.0713054
5.01187 11.7 0.905692 0.0731058
5.01187 11.75 0.898466 0.0745496
5.01187 11.8 0.890844 0.0758432
5.01187 11.85 0.882819 0.0774488
5.01187 11.9 0.874385 0.0779579
5.01187 11.95 0.865537 0.0787113
5.01187 12 0.85627 0.0793634
5.01187 12.05 0.846581 0.0791047
5.01187 12.1 0.83647 0.0797715
5.01187 12.15 0.825935 0.0803357
5.01187 12.2 0.814978 0.0805685
5.01187 12.25 0.803604 0.0812604
5.01187 12.3 0.791815 0.0820652
5.01187 12.35 0.779618 0.0816745
5.01187 12.4 0.767022 0.0825298
5.01187 12.45 0.754036 0.0815383
5.01187 12.5 0.740671 0.0814043
5.01187 12.55 0.726941 0.083833
5.01187 12.6 0.712859 0.0852607
5.01187 12.65 0.698443 0.0859689
5.01187 12.7 0.68371 0.0863518
5.01187 12.75 0.668679 0.0873562
5.01187 12.8 0.653372 0.0895323
5.01187 12.85 0.63781 0.090501
5.01187 12.9 0.622016 0.0936766
5.01187 12.95 0.606017 0.0916035
5.01187 13 0.589836 0.0908711
5.01187 13.05 0.5735 0.0921558
5.01187 13.1 0.557038 0.0939078
5.01187 13.15 0.540476 0.0955341
5.01187 13.2 0.523844 0.0967286
5.01187 13.25 0.507171 0.0982879
5.01187 13.3 0.490484 0.10081
5.01187 13.35 0.473815 0.104017
5.01187 13.4 0.457191 0.107103
5.05825 10 0.996691 0.036849
5.05825 10.05 0.996255 0.0370893
5.05825 10.1 0.995768 0.0376715
5.05825 10.15 0.995226 0.0384865
5.05825 10.2 0.994622 0.0394019
5.05825 10.25 0.993952 0.0396839
5.05825 10.3 0.993208 0.0402566
5.05825 10.35 0.992385 0.0413433
5.05825 10.4 0.991475 0.0426543
5.05825 10.45 0.990471 0.0437245
5.05825 10.5 0.989365 0.0442387
5.05825 10.55 0.98815 0.045483
5.05825 10.6 0.986815 0.0466921
5.05825 10.65 0.985352 0.0481706
5.05825 10.7 0.983752 0.048909
5.05825 10.75 0.982004 0.049767
5.05825 10.8 0.980099 0.0512825
5.05825 10.85 0.978025 0.0530141
5.05825 10.9 0.975771 0.0547916
5.05825 10.95 0.973326 0.0562897
5.05825 11 0.970679 0.0574983
5.05825 11.05 0.967817 0.0589913
5.05825 11.1 0.964728 0.0605922
5.05825 11.15 0.961401 0.0617238
5.05825 11.2 0.957821 0.062583
5.05825 11.25 0.953978 0.0640931
5.05825 11.3 0.949859 0.0657044
5.05825 11.35 0.94545 0.0672903
5.05825 11.4 0.940741 0.0679841
5.05825 11.45 0.935718 0.0687197
5.05825 11.5 0.930371 0.0695427
5.05825 11.55 0.924688 0.0701706
5.05825 11.6 0.918658 0.0706834
5.05825 11.65 0.912271 0.0714995
5.05825 11.7 0.905516 0.0735057
5.05825 11.75 0.898386 0.0750423
5.05825 11.8 0.890872 0.0760497
5.05825 11.85 0.882967 0.0775957
5.05825 11.9 0.874664 0.0783499
5.05825 11.95 0.865958 0.0793492
5.05825 12 0.856846 0.0798214
5.05825 12.05 0.847325 0.0796266
5.05825 12.1 0.837392 0.0804094
5.05825 12.15 0.827048 0.0805031
5.05825 12.2 0.816295 0.0805927
5.05825 12.25 0.805134 0.0816277
5.05825 12.3 0.793571 0.0823516
5.05825 12.35 0.78161 0.0821303
5.05825 12.4 0.76926 0.0827103
5.05825 12.45 0.75653 0.0821106
5.05825 12.5 0.743429 0.0818155
5.05825 12.55 0.72997 0.0831481
5.05825 12.6 0.716167 0.0859019
5.05825 12.65 0.702034 0.0857456
5.05825 12.7 0.68759 0.0864018
5.05825 12.75 0.672851 0.0880921
5.05825 12.8 0.657838 0.0892079
5.05825 12.85 0.642571 0.0907215
5.05825 12.9 0.627072 0.0943874
5.05825 12.95 0.611365 0.092183
5.05825 13 0.595473 0.0907185
5.05825 13.05 0.579423 0.0916308
5.05825 13.1 0.563239 0.0941188
5.05825 13.15 0.546949 0.0955722
5.05825 13.2 0.530579 0.0966428
5.05825 13.25 0.514157 0.0981222
5.05825 13.3 0.497712 0.0989441
5.05825 13.35 0.48127 0.10355
5.10505 10 0.996477 0.0368473
5.10505 10.05 0.996023 0.0372862
5.10505 10.1 0.995517 0.0377554
5.10505 10.15 0.994955 0.038921
5.10505 10.2 0.99433 0.0395831
5.10505 10.25 0.993638 0.0399348
5.10505 10.3 0.992873 0.040823
5.10505 10.35 0.992027 0.0418874
5.10505 10.4 0.991094 0.0429123
5.10505 10.45 0.990066 0.0440677
5.10505 10.5 0.988937 0.0448761
5.10505 10.55 0.987698 0.046188
5.10505 10.6 0.98634 0.0471557
5.10505 10.65 0.984855 0.0487488
5.10505 10.7 0.983233 0.0490584
5.10505 10.75 0.981464 0.0503311
5.10505 10.8 0.97954 0.0518173
5.10505 10.85 0.977448 0.0536944
5.10505 10.9 0.975179 0.0551603
5.10505 10.95 0.972722 0.0566516
5.10505 11 0.970065 0.0577141
5.10505 11.05 0.967197 0.0594076
5.10505 11.1 0.964106 0.0610016
5.10505 11.15 0.960781 0.0621048
5.10505 11.2 0.957208 0.0630425
5.10505 11.25 0.953378 0.064738
5.10505 11.3 0.949277 0.0660467
5.10505 11.35 0.944894 0.0676101
5.10505 11.4 0.940216 0.0681856
5.10505 11.45 0.935234 0.0690071
5.10505 11.5 0.929934 0.0696557
5.10505 11.55 0.924308 0.0706344
5.10505 11.6 0.918343 0.0708057
5.10505 11.65 0.912031 0.0719077
5.10505 11.7 0.905362 0.0736577
5.10505 11.75 0.898327 0.0753455
5.10505 11.8 0.89092 0.0767111
5.10505 11.85 0.883132 0.0780083
5.10505 11.9 0.874958 0.0787267
5.10505 11.95 0.866393 0.0797213
5.10505 12 0.857432 0.0799279
5.10505 12.05 0.848074 0.0799457
5.10505 12.1 0.838317 0.0808347
5.10505 12.15 0.82816 0.0807609
5.10505 12.2 0.817605 0.0809591
5.10505 12.25 0.806653 0.0814536
5.10505 12.3 0.79531 0.082533
5.10505 12.35 0.78358 0.0826052
5.10505 12.4 0.77147 0.08362
5.10505 12.45 0.758988 0.0823916
5.10505 12.5 0.746144 0.0822713
5.10505 12.55 0.73295 0.0835867
5.10505 12.6 0.719419 0.0864364
5.10505 12.65 0.705564 0.0859132
5.10505 12.7 0.691401 0.0872629
5.10505 12.75 0.676948 0.0888044
5.10505 12.8 0.662223 0.0895012
5.10505 12.85 0.647245 0.0910145
5.10505 12.9 0.632035 0.0943232
5.10505 12.95 0.616615 0.0927512
5.10505 13 0.601008 0.0912474
5.10505 13.05 0.585238 0.0919578
5.10505 13.1 0.56933 0.0934399
5.10505 13.15 0.553308 0.0958758
5.10505 13.2 0.537198 0.0968967
5.10505 13.25 0.521028 0.0975242
5.10505 13.3 0.504823 0.0994409
5.10505 13.35 0.488609 0.102517
5.15229 10 0.996257 0.0371528
5.15229 10.05 0.995785 0.037662
5.15229 10.1 0.99526 0.0380356
5.15229 10.15 0.994678 0.039346
5.15229 10.2 0.994033 0.0397722
5.15229 10.25 0.99332 0.0405311
5.15229 10.3 0.992532 0.0414287
5.15229 10.35 0.991664 0.0424114
5.15229 10.4 0.990709 0.0436966
5.15229 10.45 0.989659 0.0443191
5.15229 10.5 0.988507 0.0454607
5.15229 10.55 0.987245 0.046413
5.15229 10.6 0.985865 0.0478088
5.15229 10.65 0.984358 0.0492109
5.15229 10.7 0.982716 0.0494846
5.15229 10.75 0.980928 0.0509989
5.15229 10.8 0.978985 0.052335
5.15229 10.85 0.976878 0.0544354
5.15229 10.9 0.974595 0.0556378
5.15229 10.95 0.972127 0.0569413
5.15229 11 0.969462 0.0579257
5.15229 11.05 0.966589 0.0598203
5.15229 11.1 0.963497 0.0613451
5.15229 11.15 0.960175 0.062235
5.15229 11.2 0.956612 0.0635381
5.15229 11.25 0.952795 0.0653982
5.15229 11.3 0.948714 0.0662577
5.15229 11.35 0.944357 0.0677911
5.15229 11.4 0.939713 0.0683301
5.15229 11.45 0.93477 0.0695075
5.15229 11.5 0.929519 0.0700049
5.15229 11.55 0.923949 0.0710793
5.15229 11.6 0.91805 0.0712047
5.15229 11.65 0.911813 0.0722498
5.15229 11.7 0.905229 0.0738777
5.15229 11.75 0.898289 0.0757405
5.15229 11.8 0.890986 0.0770612
5.15229 11.85 0.883314 0.0783726
5.15229 11.9 0.875266 0.0786853
5.15229 11.95 0.866839 0.0800585
5.15229 12 0.858028 0.0799886
5.15229 12.05 0.84883 0.0805712
5.15229 12.1 0.839244 0.0812467
5.15229 12.15 0.82927 0.0813792
5.15229 12.2 0.818908 0.081175
5.15229 12.25 0.808161 0.0814594
5.15229 12.3 0.797033 0.0826916
5.15229 12.35 0.785527 0.0830899
5.15229 12.4 0.773651 0.0833558
5.15229 12.45 0.761412 0.0825661
5.15229 12.5 0.74882 0.0827128
5.15229 12.55 0.735884 0.084217
5.15229 12.6 0.722618 0.0868286
5.15229 12.65 0.709034 0.0870635
5.15229 12.7 0.695147 0.0879345
5.15229 12.75 0.680973 0.088486
5.15229 12.8 0.666529 0.0899599
5.15229 12.85 0.651834 0.0906261
5.15229 12.9 0.636907 0.0936606
5.15229 12.95 0.62177 0.0942346
5.15229 13 0.606443 0.0930231
5.15229 13.05 0.59095 0.0929345
5.15229 13.1 0.575313 0.0937797
5.15229 13.15 0.559556 0.0954816
5.15229 13.2 0.543705 0.0971547
5.15229 13.25 0.527784 0.0977348
5.15229 13.3 0.511818 0.100111
5.15229 13.35 0.495834 0.101054
5.19996 10 0.996031 0.0372488
5.19996 10.05 0.995541 0.0378393
5.19996 10.1 0.994997 0.038603
5.19996 10.15 0.994396 0.0395432
5.19996 10.2 0.993731 0.0402256
5.19996 10.25 0.992997 0.0411131
5.19996 10.3 0.992188 0.0419915
5.19996 10.35 0.991299 0.0429159
5.19996 10.4 0.990321 0.044192
5.19996 10.45 0.989249 0.0449825
5.19996 10.5 0.988075 0.0459788
5.19996 10.55 0.986792 0.0468612
5.19996 10.6 0.985391 0.0481804
5.19996 10.65 0.983864 0.0493512
5.19996 10.7 0.982202 0.0502093
5.19996 10.75 0.980396 0.0515044
5.19996 10.8 0.978437 0.0531962
5.19996 10.85 0.976314 0.0551326
5.19996 10.9 0.974019 0.0561138
5.19996 10.95 0.971541 0.0571636
5.19996 11 0.968869 0.0582822
5.19996 11.05 0.965993 0.0600801
5.19996 11.1 0.962902 0.0617213
5.19996 11.15 0.959586 0.0625056
5.19996 11.2 0.956032 0.0639253
5.19996 11.25 0.95223 0.0656562
5.19996 11.3 0.94817 0.0667868
5.19996 11.35 0.94384 0.0679705
5.19996 11.4 0.939229 0.0684534
5.19996 11.45 0.934328 0.0697958
5.19996 11.5 0.929126 0.0704622
5.19996 11.55 0.923613 0.0714567
5.19996 11.6 0.91778 0.071877
5.19996 11.65 0.911617 0.0728173
5.19996 11.7 0.905116 0.0744157
5.19996 11.75 0.89827 0.0762559
5.19996 11.8 0.891071 0.0776155
5.19996 11.85 0.883513 0.0786974
5.19996 11.9 0.87559 0.0789957
5.19996 11.95 0.867298 0.0801261
5.19996 12 0.858633 0.0799977
5.19996 12.05 0.849592 0.080929
5.19996 12.1 0.840174 0.0817243
5.19996 12.15 0.830378 0.0818831
5.19996 12.2 0.820206 0.0816786
5.19996 12.25 0.809658 0.0818566
5.19996 12.3 0.798739 0.0829949
5.19996 12.35 0.787453 0.0830192
5.19996 12.4 0.775805 0.0834526
5.19996 12.45 0.763804 0.0840025
5.19996 12.5 0.751456 0.0833091
5.19996 12.55 0.738773 0.0840859
5.19996 12.6 0.725766 0.0870504
5.19996 12.65 0.712446 0.0877874
5.19996 12.7 0.698828 0.0878395
5.19996 12.75 0.684927 0.0891655
5.19996 12.8 0.670759 0.0896095
5.19996 12.85 0.656341 0.0905747
5.19996 12.9 0.641692 0.0935176
5.19996 12.95 0.626832 0.0951474
5.19996 13 0.61178 0.0931997
5.19996 13.05 0.596559 0.0929074
5.19996 13.1 0.58119 0.0934594
5.19996 13.15 0.565696 0.0955578
5.19996 13.2 0.5501 0.0975931
5.19996 13.25 0.534427 0.0987482
5.19996 13.3 0.5187 0.0989484
5.24807 10 0.995799 0.0376547
5.24807 10.05 0.995291 0.0383958
5.24807 10.1 0.99473 0.0387113
5.24807 10.15 0.994109 0.0399735
5.24807 10.2 0.993424 0.0408135
5.24807 10.25 0.99267 0.0415537
5.24807 10.3 0.991841 0.0422186
5.24807 10.35 0.99093 0.043539
5.24807 10.4 0.989931 0.0445046
5.24807 10.45 0.988838 0.0456477
5.24807 10.5 0.987643 0.046537
5.24807 10.55 0.986339 0.0478328
5.24807 10.6 0.984918 0.0486525
5.24807 10.65 0.983371 0.0495023
5.24807 10.7 0.981691 0.0508969
5.24807 10.75 0.979868 0.0520748
5.24807 10.8 0.977894 0.0535479
5.24807 10.85 0.975758 0.0556682
5.24807 10.9 0.973452 0.0564205
5.24807 10.95 0.970966 0.0573839
5.24807 11 0.968289 0.058683
5.24807 11.05 0.965411 0.0605567
5.24807 11.1 0.962322 0.061967
5.24807 11.15 0.959011 0.06268
5.24807 11.2 0.955468 0.064464
5.24807 11.25 0.951683 0.0657651
5.24807 11.3 0.947645 0.0667558
5.24807 11.35 0.943343 0.0680776
5.24807 11.4 0.938767 0.0685836
5.24807 11.45 0.933908 0.070073
5.24807 11.5 0.928755 0.0707595
5.24807 11.55 0.923299 0.0716928
5.24807 11.6 0.917531 0.0723515
5.24807 11.65 0.911442 0.0732203
5.24807 11.7 0.905025 0.0749669
5.24807 11.75 0.898271 0.0766592
5.24807 11.8 0.891174 0.0781226
5.24807 11.85 0.883728 0.0789734
5.24807 11.9 0.875928 0.0792973
5.24807 11.95 0.867769 0.080019
5.24807 12 0.859247 0.0801616
5.24807 12.05 0.85036 0.0813678
5.24807 12.1 0.841106 0.0817114
5.24807 12.15 0.831486 0.0823116
5.24807 12.2 0.821498 0.0818219
5.24807 12.25 0.811145 0.0823291
5.24807 12.3 0.800431 0.0832374
5.24807 12.35 0.789359 0.0831009
5.24807 12.4 0.777934 0.0835909
5.24807 12.45 0.766164 0.0844453
5.24807 12.5 0.754055 0.0838906
5.24807 12.55 0.741619 0.0840818
5.24807 12.6 0.728864 0.0863057
5.24807 12.65 0.715802 0.0883957
5.24807 12.7 0.702447 0.0881873
5.24807 12.75 0.688813 0.0894795
5.24807 12.8 0.674915 0.09039
5.24807 12.85 0.660769 0.0910468
5.24807 12.9 0.646392 0.0927723
5.24807 12.95 0.631804 0.0964674
5.24807 13 0.617023 0.0937473
5.24807 13.05 0.602069 0.0937374
5.24807 13.1 0.586965 0.0938176
5.24807 13.15 0.57173 0.0957371
5.24807 13.2 0.556387 0.0982829
5.24807 13.25 0.54096 0.0992429
5.24807 13.3 0.525471 0.098841
5.29663 10 0.995563 0.0380543
5.29663 10.05 0.995037 0.0388026
5.29663 10.1 0.994457 0.0391069
5.29663 10.15 0.993817 0.0405172
5.29663 10.2 0.993113 0.0411268
5.29663 10.25 0.992339 0.0417641
5.29663 10.3 0.99149 0.0428293
5.29663 10.35 0.990559 0.0441024
5.29663 10.4 0.98954 0.04506
5.29663 10.45 0.988426 0.0461434
5.29663 10.5 0.987211 0.0467362
5.29663 10.55 0.985887 0.048116
5.29663 10.6 0.984447 0.0492178
5.29663 10.65 0.982882 0.0500861
5.29663 10.7 0.981184 0.0514491
5.29663 10.75 0.979346 0.0526245
