#Model: 0.104160800000 1.830857660000 -0.278375930000 2.482630900000 2.060239220000 0.322896640000 -0.099136200000 0.696256730000 -6.783021920000 -0.740212860000 -0.243005030000 2.357406780000 -0.670161000000 0.032409440000 0.705463040000 0.078203160000 -1.313028390000 3.345707840000 -0.969087940000 -0.340795970000 1.677667720000 0.422031030000 3.105399340000 0.361458860000 2.955837030000 -0.110232830000 4.023850140000 2.321001140000 -0.161718440000 0.208850790000 0.446655700000 -1.141828020000 1.067118400000 0.102460660000 -0.229540280000 0.209918420000 0.070000000000 0.040711970000 -0.160329600000 -0.125858630000 0.332955620000 8.977376730000 -0.043766440000 0.426113490000 0.600463510000 0 356.934366097907
#Type Subtype Z1 Z2 step1 step2 SM1 SM2 smb1 smb2 R1 R2 Val Err_h Err_l Model_Val MV+ MV- Chi2 Chi2+ Chi2-
ssfr a 1.500000 2.500000 56 79 10.000000 10.500000 60 70 0.000000 0.000000 -8.364817e+00 0.280179 0.280179 -8.603082e+00 4.891080e-02 1.355859e-02 6.068730e-01 0.000000e+00 0.000000e+00
ssfr a 1.500000 2.500000 56 79 10.500000 11.000000 70 80 0.000000 0.000000 -8.738293e+00 0.280179 0.280179 -8.806007e+00 3.799617e-02 1.805625e-02 2.900218e-02 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 8.500000 9.000000 30 40 0.000000 0.000000 -8.608720e+00 0.280179 0.280179 -8.927584e+00 4.901660e-02 8.893964e-03 1.137832e+00 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 9.000000 9.500000 40 50 0.000000 0.000000 -8.700183e+00 0.280179 0.280179 -8.825866e+00 4.482856e-02 5.693299e-03 1.422782e-01 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 9.500000 10.000000 50 60 0.000000 0.000000 -8.738293e+00 0.280179 0.280179 -8.776207e+00 3.726920e-02 8.304675e-03 4.088163e-03 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 10.000000 10.500000 60 70 0.000000 0.000000 -8.822134e+00 0.280179 0.280179 -8.895651e+00 3.660333e-02 9.863254e-03 3.648504e-02 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 10.500000 11.000000 70 80 0.000000 0.000000 -9.248963e+00 0.280179 0.280179 -9.197748e+00 2.770520e-02 2.978736e-02 1.241244e-02 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.000000 9.100000 40 42 0.000000 0.000000 -1.850587e+00 0.018514 0.019487 -1.895754e+00 1.565535e-02 3.873756e-03 1.667845e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.100000 9.200000 42 44 0.000000 0.000000 -1.906930e+00 0.016701 0.017425 -1.936322e+00 1.653898e-02 2.524721e-03 2.962769e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.200000 9.300000 44 46 0.000000 0.000000 -1.955821e+00 0.015767 0.016892 -1.975379e+00 1.634094e-02 2.201308e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.300000 9.400000 46 48 0.000000 0.000000 -2.008213e+00 0.016155 0.017451 -2.012757e+00 1.722489e-02 -6.978679e-05 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.400000 9.500000 48 50 0.000000 0.000000 -2.054198e+00 0.015258 0.016469 -2.047068e+00 1.741465e-02 -5.120582e-04 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.500000 9.600000 50 52 0.000000 0.000000 -2.108008e+00 0.014777 0.016421 -2.081139e+00 1.935385e-02 -1.485344e-03 2.043868e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.600000 9.700000 52 54 0.000000 0.000000 -2.138540e+00 0.014314 0.016543 -2.114027e+00 1.901617e-02 -5.153187e-04 9.023650e-02 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.700000 9.800000 54 56 0.000000 0.000000 -2.149860e+00 0.014627 0.017147 -2.146451e+00 1.820162e-02 -7.366444e-04 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.800000 9.900000 56 58 0.000000 0.000000 -2.181114e+00 0.013931 0.016775 -2.178338e+00 1.995879e-02 -2.835157e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 9.900000 10.000000 58 60 0.000000 0.000000 -2.201144e+00 0.014362 0.017531 -2.203752e+00 1.697496e-02 -1.099600e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.000000 10.100000 60 62 0.000000 0.000000 -2.212191e+00 0.014149 0.017543 -2.228782e+00 1.689173e-02 -8.589691e-04 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.100000 10.200000 62 64 0.000000 0.000000 -2.237923e+00 0.014955 0.017884 -2.255141e+00 1.732911e-02 -2.424781e-04 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.200000 10.300000 64 66 0.000000 0.000000 -2.240459e+00 0.015469 0.018048 -2.279053e+00 1.544541e-02 1.709571e-03 1.061303e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.300000 10.400000 66 68 0.000000 0.000000 -2.271731e+00 0.015395 0.017384 -2.306307e+00 1.625870e-02 2.089579e-03 7.169639e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.400000 10.500000 68 70 0.000000 0.000000 -2.308228e+00 0.013843 0.017230 -2.334365e+00 1.658922e-02 3.338583e-03 1.467361e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.500000 10.600000 70 72 0.000000 0.000000 -2.358716e+00 0.013645 0.017398 -2.372872e+00 1.941590e-02 3.834910e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.600000 10.700000 72 74 0.000000 0.000000 -2.408779e+00 0.015624 0.019150 -2.423344e+00 2.422370e-02 3.295476e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.700000 10.800000 74 76 0.000000 0.000000 -2.489593e+00 0.020885 0.024518 -2.486345e+00 2.343841e-02 5.379785e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.800000 10.900000 76 78 0.000000 0.000000 -2.581187e+00 0.029839 0.032840 -2.569947e+00 2.116073e-02 1.043977e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 10.900000 11.000000 78 80 0.000000 0.000000 -2.685400e+00 0.031973 0.038127 -2.678381e+00 1.797688e-02 1.848836e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.000000 11.100000 80 82 0.000000 0.000000 -2.799653e+00 0.030946 0.046456 -2.814855e+00 1.767605e-02 2.590532e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.100000 11.200000 82 84 0.000000 0.000000 -2.964137e+00 0.032633 0.050663 -2.979906e+00 1.289619e-02 3.840076e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.200000 11.300000 84 86 0.000000 0.000000 -3.146532e+00 0.031008 0.054912 -3.163162e+00 1.120103e-02 5.486838e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.300000 11.400000 86 88 0.000000 0.000000 -3.332812e+00 0.021023 0.073411 -3.381474e+00 1.990245e-02 6.067499e-02 3.480110e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.400000 11.500000 88 90 0.000000 0.000000 -3.555429e+00 0.053637 0.095113 -3.629330e+00 3.044623e-02 5.958115e-02 4.154888e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.500000 11.600000 90 92 0.000000 0.000000 -3.808634e+00 0.062874 0.110279 -3.892869e+00 4.053881e-02 6.161864e-02 4.325043e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.600000 11.700000 92 94 0.000000 0.000000 -4.079623e+00 0.087832 0.192077 -4.157340e+00 3.552326e-02 7.533050e-02 1.651216e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.700000 11.800000 94 96 0.000000 0.000000 -4.447608e+00 0.137796 0.241138 -4.490387e+00 8.273417e-02 5.856615e-02 1.573578e-02 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.800000 11.900000 96 98 0.000000 0.000000 -4.795677e+00 0.142744 0.288617 -4.783413e+00 7.562479e-02 9.802540e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 11.900000 12.000000 98 100 0.000000 0.000000 -5.148016e+00 0.162245 0.360797 -5.143738e+00 7.837275e-02 1.781250e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 12.000000 12.100000 100 102 0.000000 0.000000 -5.613241e+00 0.272070 1.000050 -5.576373e+00 1.421217e-01 2.185223e-01 1.627737e-03 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 12.100000 12.200000 102 104 0.000000 0.000000 -5.946785e+00 0.176320 0.643094 -6.169921e+00 2.987674e-01 2.234230e-01 2.678877e-01 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 12.200000 12.300000 104 106 0.000000 0.000000 -6.792738e+00 0.715071 1.000050 -6.621391e+00 2.333489e-01 3.497638e-01 3.502120e-02 0.000000e+00 0.000000e+00
smf a 0.010000 0.200000 155 175 12.300000 12.400000 106 108 0.000000 0.000000 -6.876081e+00 0.451759 1.000050 -7.279599e+00 5.237191e-01 4.352425e-01 2.498874e-01 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -22.750000 -22.250000 25 35 0.000000 0.000000 -5.088000e+00 0.290172 0.321156 -5.393055e+00 1.987794e-01 1.464482e-01 7.968739e-01 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -22.250000 -21.750000 35 45 0.000000 0.000000 -5.085000e+00 0.293171 0.320156 -4.608059e+00 9.455363e-02 1.058811e-01 2.429287e+00 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -21.750000 -21.250000 45 55 0.000000 0.000000 -4.120000e+00 0.217230 0.220227 -4.152925e+00 6.398100e-02 6.509037e-02 3.489141e-03 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -21.250000 -20.750000 55 65 0.000000 0.000000 -3.592000e+00 0.209239 0.210238 -3.790100e+00 5.454077e-02 4.612437e-02 7.181610e-01 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -20.750000 -20.250000 65 75 0.000000 0.000000 -3.286000e+00 0.207241 0.207241 -3.475969e+00 4.136961e-02 4.917731e-02 6.726418e-01 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -20.250000 -19.750000 75 85 0.000000 0.000000 -3.031000e+00 0.206243 0.206243 -3.207740e+00 3.886071e-02 4.875146e-02 5.775710e-01 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -19.750000 -19.250000 85 95 0.000000 0.000000 -2.917000e+00 0.206243 0.207241 -2.972016e+00 3.805471e-02 4.635855e-02 2.866356e-02 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -19.250000 -18.750000 95 105 0.000000 0.000000 -2.680000e+00 0.207241 0.207241 -2.764881e+00 4.455701e-02 5.225528e-02 9.801214e-02 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -18.750000 -18.250000 105 115 0.000000 0.000000 -2.433000e+00 0.210238 0.210238 -2.583769e+00 5.559182e-02 4.913253e-02 3.868907e-01 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -18.250000 -17.750000 115 125 0.000000 0.000000 -2.324000e+00 0.209239 0.210238 -2.412787e+00 6.473536e-02 5.717213e-02 1.073948e-01 0.000000e+00 0.000000e+00
uvlf a 4.500000 5.500000 30 36 -17.750000 -17.250000 125 135 0.000000 0.000000 -2.150000e+00 0.218229 0.219228 -2.249137e+00 7.161667e-02 6.398162e-02 1.306891e-01 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 7.150000 7.550000 3 11 0.000000 0.000000 -1.338096e+00 0.315480 0.319167 -1.545330e+00 1.078220e-01 7.748674e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 7.550000 7.950000 11 19 0.000000 0.000000 -1.584484e+00 0.284933 0.316253 -1.810592e+00 1.058088e-01 8.431450e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 7.950000 8.350000 19 27 0.000000 0.000000 -1.871422e+00 0.263080 0.294471 -2.107851e+00 9.108184e-02 7.997391e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 8.350000 8.750000 27 35 0.000000 0.000000 -2.211501e+00 0.244931 0.224565 -2.419756e+00 7.345604e-02 7.323817e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 8.750000 9.250000 35 45 0.000000 0.000000 -2.641249e+00 0.210822 0.244994 -2.781637e+00 5.279093e-02 6.442421e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 9.250000 9.750000 45 55 0.000000 0.000000 -3.078324e+00 0.219797 0.236054 -3.224563e+00 4.221700e-02 6.691664e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 9.750000 10.250000 55 65 0.000000 0.000000 -3.427759e+00 0.255422 0.258685 -3.711773e+00 4.120605e-02 8.968387e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 10.250000 10.750000 65 75 0.000000 0.000000 -4.083192e+00 0.319955 0.454889 -4.248056e+00 4.737766e-02 1.310118e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 4.500000 5.500000 30 36 10.750000 11.250000 75 85 0.000000 0.000000 -4.840663e+00 0.442112 0.675059 -4.908147e+00 4.493739e-02 1.985473e-01 0.000000e+00 0.000000e+00 0.000000e+00
csfr a 0.050000 0.200000 155 170 10.000000 10.000000 60 60 0.000000 0.000000 -1.812233e+00 0.130384 0.130384 -1.839612e+00 4.556915e-02 1.205085e-02 3.203153e-03 0.000000e+00 0.000000e+00
csfr a 0.200000 0.400000 139 155 10.000000 10.000000 60 60 0.000000 0.000000 -1.602233e+00 0.130384 0.130384 -1.644627e+00 5.168647e-02 6.996943e-03 2.950117e-02 0.000000e+00 0.000000e+00
csfr a 0.400000 0.600000 123 139 10.000000 10.000000 60 60 0.000000 0.000000 -1.502233e+00 0.130384 0.130384 -1.444105e+00 4.150444e-02 5.147262e-03 8.551085e-02 0.000000e+00 0.000000e+00
csfr a 0.600000 0.800000 110 123 10.000000 10.000000 60 60 0.000000 0.000000 -1.312233e+00 0.130384 0.130384 -1.271009e+00 3.197480e-02 8.798306e-03 2.649715e-02 0.000000e+00 0.000000e+00
csfr a 0.800000 1.000000 99 110 10.000000 10.000000 60 60 0.000000 0.000000 -1.062233e+00 0.170294 0.170294 -1.135065e+00 2.830075e-02 1.106671e-02 9.625022e-02 0.000000e+00 0.000000e+00
csfr a 1.000000 1.200000 90 99 10.000000 10.000000 60 60 0.000000 0.000000 -1.012233e+00 0.170294 0.170294 -1.032361e+00 2.756510e-02 9.718506e-03 5.659847e-07 0.000000e+00 0.000000e+00
csfr a 1.200000 1.700000 73 90 10.000000 10.000000 60 60 0.000000 0.000000 -1.012233e+00 0.170294 0.170294 -9.225569e-01 3.539430e-02 1.291821e-02 1.674036e-01 0.000000e+00 0.000000e+00
csfr a 1.700000 2.500000 56 73 10.000000 10.000000 60 60 0.000000 0.000000 -7.822326e-01 0.190263 0.190263 -9.215338e-01 4.239393e-02 1.907015e-02 3.931707e-01 0.000000e+00 0.000000e+00
csfr a 2.500000 3.500000 44 56 10.000000 10.000000 60 60 0.000000 0.000000 -1.022233e+00 0.270185 0.270185 -1.164869e+00 3.874897e-02 9.840270e-03 2.060234e-01 0.000000e+00 0.000000e+00
csfr a 3.500000 4.500000 36 44 10.000000 10.000000 60 60 0.000000 0.000000 -1.532233e+00 0.270185 0.270185 -1.484064e+00 3.517504e-02 2.351308e-02 1.086966e-02 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 8.600000 8.800000 32 36 0.000000 0.000000 -8.260000e+00 0.280179 0.280179 -9.142400e+00 5.018891e-02 5.773962e-04 9.474325e+00 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 8.800000 9.000000 36 40 0.000000 0.000000 -8.670000e+00 0.280179 0.280179 -9.104589e+00 4.582764e-02 4.591568e-03 2.189601e+00 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.000000 9.200000 40 44 0.000000 0.000000 -9.050000e+00 0.280179 0.280179 -9.071786e+00 4.403277e-02 3.609094e-03 4.062930e-05 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.200000 9.400000 44 48 0.000000 0.000000 -9.060000e+00 0.280179 0.280179 -9.050733e+00 4.024586e-02 3.642173e-03 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.400000 9.600000 48 52 0.000000 0.000000 -9.010000e+00 0.280179 0.280179 -9.048541e+00 3.967332e-02 2.995148e-03 4.379390e-03 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.600000 9.800000 52 56 0.000000 0.000000 -8.990000e+00 0.280179 0.280179 -9.070507e+00 4.574960e-02 4.973724e-03 4.663861e-02 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.800000 10.000000 56 60 0.000000 0.000000 -9.090000e+00 0.280179 0.280179 -9.121306e+00 4.774638e-02 6.952909e-03 1.628328e-03 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.000000 10.200000 60 64 0.000000 0.000000 -9.100000e+00 0.280179 0.280179 -9.205491e+00 4.332231e-02 8.004941e-03 9.310498e-02 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.200000 10.400000 64 68 0.000000 0.000000 -9.290000e+00 0.280179 0.280179 -9.325140e+00 3.773017e-02 7.474738e-03 2.919860e-03 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.400000 10.600000 68 72 0.000000 0.000000 -9.460000e+00 0.280179 0.280179 -9.471793e+00 2.946075e-02 1.595980e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.600000 10.800000 72 76 0.000000 0.000000 -9.580000e+00 0.280179 0.280179 -9.649663e+00 2.823360e-02 3.464141e-02 3.141926e-02 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.800000 11.000000 76 80 0.000000 0.000000 -9.780000e+00 0.280179 0.280179 -9.857904e+00 3.245528e-02 5.625120e-02 4.271124e-02 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 11.000000 11.200000 80 84 0.000000 0.000000 -9.940000e+00 0.280179 0.280179 -1.010900e+01 5.145058e-02 8.420204e-02 2.828083e-01 0.000000e+00 0.000000e+00
ssfr a 0.400000 0.600000 123 139 9.900000 10.200000 58 64 0.000000 0.000000 -9.558638e+00 0.280179 0.280179 -9.484522e+00 4.874950e-02 1.145591e-02 3.730662e-02 0.000000e+00 0.000000e+00
ssfr a 0.400000 0.600000 123 139 10.200000 10.500000 64 70 0.000000 0.000000 -9.706532e+00 0.280179 0.280179 -9.696752e+00 5.386520e-02 1.766334e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.400000 0.600000 123 139 10.500000 10.800000 70 76 0.000000 0.000000 -9.958759e+00 0.280179 0.280179 -9.959505e+00 5.070829e-02 2.966124e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.400000 0.600000 123 139 10.800000 11.100000 76 82 0.000000 0.000000 -1.016413e+01 0.280179 0.280179 -1.026694e+01 7.405816e-02 4.489793e-02 8.737653e-02 0.000000e+00 0.000000e+00
ssfr a 0.400000 0.600000 123 139 11.100000 12.000000 82 100 0.000000 0.000000 -1.047413e+01 0.280179 0.375797 -1.069229e+01 1.028291e-01 9.439059e-02 3.207500e-01 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 8.500000 8.750000 30 35 0.000000 0.000000 -8.955000e+00 0.280179 0.280179 -9.111344e+00 5.207944e-02 6.015723e-03 2.368101e-01 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 8.750000 9.000000 35 40 0.000000 0.000000 -8.895000e+00 0.280179 0.280179 -9.061125e+00 4.716090e-02 6.934682e-03 2.720074e-01 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 9.000000 9.250000 40 45 0.000000 0.000000 -8.855000e+00 0.280179 0.280179 -9.012760e+00 4.360167e-02 8.937305e-03 2.417563e-01 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 9.250000 9.500000 45 50 0.000000 0.000000 -8.895000e+00 0.280179 0.280179 -8.982178e+00 3.798899e-02 8.250154e-03 5.748927e-02 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 9.500000 9.750000 50 55 0.000000 0.000000 -8.945000e+00 0.280179 0.280179 -8.983450e+00 4.173987e-02 5.832352e-03 4.336493e-03 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 9.750000 10.000000 55 60 0.000000 0.000000 -9.015000e+00 0.280179 0.280179 -9.027724e+00 4.511242e-02 8.886985e-03 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 10.000000 10.250000 60 65 0.000000 0.000000 -9.135000e+00 0.280179 0.280179 -9.124400e+00 4.350101e-02 1.071980e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 10.250000 10.500000 65 70 0.000000 0.000000 -9.415000e+00 0.280179 0.280179 -9.276017e+00 3.476057e-02 1.190189e-02 1.803434e-01 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 10.500000 10.750000 70 75 0.000000 0.000000 -9.515000e+00 0.280179 0.280179 -9.472040e+00 2.502466e-02 2.625729e-02 6.715664e-03 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 10.750000 11.000000 75 80 0.000000 0.000000 -9.845000e+00 0.280179 0.280179 -9.714255e+00 2.625533e-02 5.467596e-02 1.562362e-01 0.000000e+00 0.000000e+00
ssfr a 0.750000 1.000000 99 113 11.000000 11.250000 80 85 0.000000 0.000000 -1.008500e+01 0.280179 0.280179 -1.002203e+01 4.348550e-02 9.658031e-02 2.352307e-02 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 8.650000 8.850000 33 37 0.000000 0.000000 -1.982233e+00 0.060828 0.070711 -1.908857e+00 1.190332e-02 2.099098e-02 7.559959e-01 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 8.900000 9.100000 38 42 0.000000 0.000000 -2.102233e+00 0.060828 0.070711 -2.048674e+00 8.747742e-03 2.113323e-02 2.848578e-01 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 9.150000 9.350000 43 47 0.000000 0.000000 -2.242233e+00 0.060828 0.070711 -2.188729e+00 9.743138e-03 2.092699e-02 2.838878e-01 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 9.400000 9.600000 48 52 0.000000 0.000000 -2.422233e+00 0.070711 0.080623 -2.317281e+00 9.345282e-03 1.683624e-02 1.443371e+00 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 9.650000 9.850000 53 57 0.000000 0.000000 -2.492233e+00 0.070711 0.080623 -2.422171e+00 8.282354e-03 1.724542e-02 4.825931e-01 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 9.900000 10.100000 58 62 0.000000 0.000000 -2.572233e+00 0.080623 0.090554 -2.503359e+00 1.122428e-02 1.946631e-02 3.512549e-01 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 10.150000 10.350000 63 67 0.000000 0.000000 -2.642233e+00 0.080623 0.090554 -2.564363e+00 1.325095e-02 1.951978e-02 4.987528e-01 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 10.400000 10.600000 68 72 0.000000 0.000000 -2.672233e+00 0.080623 0.090554 -2.644128e+00 2.188764e-02 8.918419e-03 9.128799e-03 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 10.650000 10.850000 73 77 0.000000 0.000000 -2.802233e+00 0.080623 0.100499 -2.782005e+00 2.611324e-02 8.765620e-03 6.454801e-06 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 10.900000 11.100000 78 82 0.000000 0.000000 -3.082233e+00 0.100499 0.130384 -3.045487e+00 2.608216e-02 1.773583e-02 2.261997e-02 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 11.150000 11.350000 83 87 0.000000 0.000000 -3.612233e+00 0.120416 0.160312 -3.497675e+00 2.514785e-02 4.283227e-02 5.806422e-01 0.000000e+00 0.000000e+00
smf a 1.250000 1.500000 79 88 11.400000 11.600000 88 92 0.000000 0.000000 -4.952233e+00 0.300167 0.410122 -4.236268e+00 6.641432e-02 5.695298e-02 5.375873e+00 0.000000e+00 0.000000e+00
ssfr a 0.050048 0.053058 170 170 9.000000 9.200000 40 44 0.000000 0.000000 -1.001146e+01 0.280179 0.280179 -9.694921e+00 4.735856e-02 5.188968e-02 1.120233e+00 0.000000e+00 0.000000e+00
ssfr a 0.050203 0.061697 169 170 9.200000 9.400000 44 48 0.000000 0.000000 -9.839555e+00 0.280179 0.280179 -9.753524e+00 5.021465e-02 4.858942e-02 5.554267e-02 0.000000e+00 0.000000e+00
ssfr a 0.050184 0.074133 168 170 9.400000 9.600000 48 52 0.000000 0.000000 -9.946429e+00 0.280179 0.280179 -9.832067e+00 4.685434e-02 4.510417e-02 1.134297e-01 0.000000e+00 0.000000e+00
ssfr a 0.050006 0.087218 166 170 9.600000 9.800000 52 56 0.000000 0.000000 -9.909031e+00 0.280179 0.280179 -9.916796e+00 4.875371e-02 4.031389e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.050325 0.103153 164 170 9.800000 10.000000 56 60 0.000000 0.000000 -9.978544e+00 0.280179 0.280179 -1.001545e+01 4.974415e-02 4.265328e-02 3.639127e-03 0.000000e+00 0.000000e+00
ssfr a 0.050164 0.121091 162 170 10.000000 10.200000 60 64 0.000000 0.000000 -1.003577e+01 0.280179 0.280179 -1.013215e+01 4.726296e-02 4.019976e-02 7.432561e-02 0.000000e+00 0.000000e+00
ssfr a 0.050139 0.139950 161 170 10.200000 10.400000 64 68 0.000000 0.000000 -1.016798e+01 0.280179 0.280179 -1.027016e+01 5.399255e-02 4.267796e-02 8.602697e-02 0.000000e+00 0.000000e+00
ssfr a 0.050107 0.139976 161 170 10.400000 10.600000 68 72 0.000000 0.000000 -1.031021e+01 0.280179 0.280179 -1.042886e+01 5.953335e-02 4.621859e-02 1.239546e-01 0.000000e+00 0.000000e+00
ssfr a 0.050293 0.196319 155 170 10.600000 10.800000 72 76 0.000000 0.000000 -1.039553e+01 0.280179 0.280179 -1.052574e+01 6.933172e-02 4.330956e-02 1.547431e-01 0.000000e+00 0.000000e+00
